logFC	AveExpr	t	P.Value	adj.P.Val	B	Genes	p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	Cluster	Alpha
2.95793032162192	-0.863396180417182	18.7969895835687	2.17639172321615e-57	2.03177622055508e-56	119.721195499417	AC018529.2	NA	NA	NA	NA	NA	NA	Unknown	0.1
2.94948271925613	-1.52529601363529	22.9227701458155	1.36159079940034e-75	2.74056360900579e-74	161.564162612535	AL121987.2	NA	NA	NA	NA	NA	NA	Unknown	0.1
2.94345793987075	-1.65930858694957	18.8116624859779	1.87513111954049e-57	1.76212652889269e-56	119.894926357744	AC016590.1	NA	NA	NA	NA	NA	NA	Unknown	0.1
2.93733945277362	-1.74638506138448	26.3219342286603	2.50887200387731e-90	8.68314481341928e-89	195.423834692901	AC127024.5	NA	NA	NA	NA	NA	NA	Unknown	0.1
2.92803170801099	-2.25942903458899	16.1092315713159	1.20994771349031e-45	7.8397981983687e-45	92.7891771923777	AC107021.2	NA	NA	NA	NA	NA	NA	Unknown	0.1
2.91246148564159	-1.63630284828344	22.3467443144142	4.62049925790591e-73	8.19561055871061e-72	155.751697840255	AL022322.2	NA	NA	NA	NA	NA	NA	Unknown	0.1
2.90895896520486	3.69616665887236	28.1204820646793	6.1040755186267e-98	3.09345827176118e-96	212.825115020084	AC092279.1	NA	NA	NA	NA	NA	NA	Unknown	0.1
2.90652471250468	-2.09552338491931	21.2220214458923	4.19888051585936e-68	6.04894563655272e-67	144.352844460603	DIRC3	NA	NA	NA	NA	NA	NA	Unknown	0.1
2.90409309447425	-0.938583894054373	19.5629385544683	9.03899705450492e-61	1.00994778112933e-59	127.48798010806	LUCAT1	NA	NA	NA	NA	NA	NA	Unknown	0.1
2.9007566641881	-1.99518073178532	18.5541193838283	2.55977707287511e-56	2.29893902937328e-55	117.293530580272	DLEU2L	NA	NA	NA	NA	NA	NA	Unknown	0.1
2.90036913626537	-1.02184816708212	19.4500769076835	2.84969149960419e-60	3.04038514130703e-59	126.345848023179	AC093110.1	NA	NA	NA	NA	NA	NA	Unknown	0.1
2.89415409704944	-2.3262772536026	23.4983462435325	4.10430885280809e-78	9.31842281941548e-77	167.365934875044	AC138207.9	NA	NA	NA	NA	NA	NA	Unknown	0.1
2.88357997519075	-2.24876732630441	19.0420023502636	1.80643321560186e-58	1.78008939787433e-57	122.239039694702	Z98885.3	NA	NA	NA	NA	NA	NA	Unknown	0.1
2.86689990565801	-2.00001035104031	22.3348977871203	5.20963018119061e-73	9.11047704809305e-72	155.637081611604	AC127024.4	NA	NA	NA	NA	NA	NA	Unknown	0.1
2.86606256216865	-1.88243775334219	20.289456704276	5.55255772697372e-64	7.00362614628953e-63	134.895202538028	AC016586.1	NA	NA	NA	NA	NA	NA	Unknown	0.1
2.86067047153424	-1.88124237917133	23.0257674790923	4.81217571925983e-76	1.00418784494554e-74	162.601465550497	AC110611.2	NA	NA	NA	NA	NA	NA	Unknown	0.1
2.85889466874072	-2.19832791728173	18.8868334890494	8.73942410080485e-58	8.29514568497799e-57	120.665860034191	SNHG22	2.66396346495325e-23	3.93522704738361	0.136	0.028	3.10618140013549e-19	NK/T	NK/T	1
2.84891418125095	-2.41678519057405	13.3442627934386	5.10097882938062e-34	2.17040148692387e-33	66.1320620953356	AC138474.1	NA	NA	NA	NA	NA	NA	Unknown	0.1
2.8480653371869	-2.04597516896737	20.6587157873191	1.29435206761028e-65	1.71652858312055e-64	138.648034507784	AC110769.2	NA	NA	NA	NA	NA	NA	Unknown	0.1
2.84294853271027	-2.28566865886925	20.9345115549424	7.81952841164873e-67	1.08783439373819e-65	141.450532976948	AL136419.3	NA	NA	NA	NA	NA	NA	Unknown	0.1
2.83996549084215	-1.87837419295407	22.6120747960528	3.14866807876451e-74	5.87889474179847e-73	158.435834509435	AC139887.1	NA	NA	NA	NA	NA	NA	Unknown	0.1
2.82733078460159	-2.07835575411765	20.7004927507179	8.46043315722357e-66	1.13258062736795e-64	139.072508662254	AC026368.1	NA	NA	NA	NA	NA	NA	Unknown	0.1
2.82655851351333	-1.58526834446126	21.8942518258359	4.5417532029524e-71	7.40775608619477e-70	151.172970877028	AL450998.2	NA	NA	NA	NA	NA	NA	Unknown	0.1
2.82292351913309	-2.00436534574715	19.7955010875238	8.47755404788271e-62	9.94185883797155e-61	129.880986246498	AP005899.1	NA	NA	NA	NA	NA	NA	Unknown	0.1
2.81364276143131	-1.61895473931848	23.1454987314194	1.43739048819916e-76	3.09038954962818e-75	163.809951922302	AL031670.1	NA	NA	NA	NA	NA	NA	Unknown	0.1
2.81172526908405	-0.985798385278766	17.5127276950627	9.60001466611413e-52	7.36347070876538e-51	106.761297581461	AC008467.1	NA	NA	NA	NA	NA	NA	Unknown	0.1
2.8111615499303	-1.8860919367147	20.4382062951005	1.22137794158392e-64	1.5684482344865e-63	136.405300513111	AL139317.5	NA	NA	NA	NA	NA	NA	Unknown	0.1
2.8103901382265	-1.44945839785903	20.7390400184015	5.71499999994249e-66	7.72341428563657e-65	139.451050300328	FAM87B	NA	NA	NA	NA	NA	NA	Unknown	0.1
2.80528887911069	-2.06148009338691	13.6266753545025	3.57674693869696e-35	1.57376865302666e-34	68.7736153908654	AP000977.1	NA	NA	NA	NA	NA	NA	Unknown	0.1
2.79736767129439	-0.39993135053234	20.6502173326233	1.411294823516e-65	1.86290916704112e-64	138.516380308118	AC073046.1	NA	NA	NA	NA	NA	NA	Unknown	0.1
2.79393457831205	-2.14625789050087	15.6111583473919	1.66841500935125e-43	1.00529974448808e-42	87.8805413606096	AC115284.4	NA	NA	NA	NA	NA	NA	Unknown	0.1
2.79306882069728	-1.98547160614319	15.8249824453891	2.0217811290333e-44	1.25279800091627e-43	89.9735861109829	LINC01934	3.11367732835404e-50	4.38705192968437	0.177	0.009	3.63054776486081e-46	NK/T	NK/T	1
2.78545059292866	-2.41073044330053	23.3088469940922	2.76838825803067e-77	6.04360452022388e-76	165.462141239529	AL590723.1	NA	NA	NA	NA	NA	NA	Unknown	0.1
2.7854343122983	-0.0720158343854305	18.05638597278	3.96346155143023e-54	3.32790055708846e-53	112.183279733447	AC012085.2	NA	NA	NA	NA	NA	NA	Unknown	0.1
2.77636420370334	-1.90833199535961	17.0925057097346	6.57866254127018e-50	4.8243525302648e-49	102.574962249976	LINC00664	NA	NA	NA	NA	NA	NA	Unknown	0.1
2.77627200048189	-2.11193912478124	19.9547496768778	1.67606602147989e-62	2.00703602065819e-61	131.499555884622	AC092821.3	8.58399625396981e-34	2.66006392436048	0.219	0.05	1.00089396321288e-29	NK/T	NK/T	1
2.7698142183112	-0.944555333935112	11.4040576559056	2.25392008537104e-26	7.42067888895942e-26	48.5799443726286	LINC01619	NA	NA	NA	NA	NA	NA	Unknown	0.1
2.76061874134402	-1.75927404009429	18.0975224303246	2.61406862224205e-54	2.21454529848446e-53	112.67694855448	AC068481.1	NA	NA	NA	NA	NA	NA	Unknown	0.1
2.75984157509563	-1.56020616763069	12.5773982304928	6.20424096678072e-31	2.38263002215476e-30	59.0338535266907	AC037198.1	NA	NA	NA	NA	NA	NA	Unknown	0.1
2.7593398881835	-2.10686324165335	14.6922265214906	1.32848379532739e-39	6.90519599109731e-39	78.9320101646391	AC004160.1	NA	NA	NA	NA	NA	NA	Unknown	0.1
2.75601613166433	-0.591614093708169	7.84811494654885	3.66937528771936e-14	7.81221835449927e-14	20.7094052498981	AP000350.6	NA	NA	NA	NA	NA	NA	Unknown	0.1
2.74308115981159	0.470531260511987	22.9371265667833	1.1777952534601e-75	2.42216154298533e-74	161.649107125993	LINC01409	NA	NA	NA	NA	NA	NA	Unknown	0.1
2.74170781381484	-2.10537671372092	17.6424596415802	2.595310419119e-52	2.0290608731294e-51	108.097080589484	AC105429.1	NA	NA	NA	NA	NA	NA	Unknown	0.1
2.74051034073157	-2.51409298908973	21.6007446552561	8.94250191004837e-70	1.40214477462526e-68	148.211438961398	AC100830.1	NA	NA	NA	NA	NA	NA	Unknown	0.1
2.73185984706469	-2.45667192020321	20.0392839522517	7.08865921398347e-63	8.74678906490656e-62	132.362501217282	AC020978.7	NA	NA	NA	NA	NA	NA	Unknown	0.1
2.73137415223233	-0.123823018848106	17.2878915944652	9.23385658870266e-51	6.93272089913708e-50	104.455873256377	LINC00278	1.04442688994685e-28	2.38602637534477	0.406	0.056	1.21780175367803e-24	neutrophil	neutrophil	1
2.72119270624304	-2.57408136590965	16.0565139339585	2.04152135661294e-45	1.30491838064584e-44	92.2736805266181	AL353807.5	NA	NA	NA	NA	NA	NA	Unknown	0.1
2.71690368897793	-0.189300238575061	16.6918789541437	3.64353031094659e-48	2.52203390791864e-47	98.4993853066097	LINC01359	NA	NA	NA	NA	NA	NA	Unknown	0.1
2.71510294041499	-1.3621249862239	22.0394502429285	1.04101401396483e-71	1.73788104213659e-70	152.638930100871	AC006111.2	NA	NA	NA	NA	NA	NA	Unknown	0.1
2.71426672223884	-0.197093917435025	13.9600192394764	1.51293443834715e-36	7.03886546890035e-36	71.8452056459024	SNHG25	3.76216385134618e-30	3.06836398182035	0.233	0.066	4.38668305066964e-26	tumor	tumor	1
2.71385965391293	-1.29051100500749	20.1869866045688	1.57594228747786e-63	1.96163342625534e-62	133.83828746312	AL161725.1	NA	NA	NA	NA	NA	NA	Unknown	0.1
2.71096874640686	-1.61732450833178	12.7834070126717	9.36198114016916e-32	3.70562098686193e-31	60.9247990512285	AC004687.1	4.37223909510338e-18	1.36001401971275	0.203	0.078	5.09803078489055e-14	NK/T	NK/T	1
2.70939704303154	-1.65606351267823	17.6795559225899	1.78502543969602e-52	1.40719505496036e-51	108.461546368706	AC091180.2	NA	NA	NA	NA	NA	NA	Unknown	0.1
2.70712890728866	-2.31241095561041	21.4723977106656	3.2944853739728e-69	5.02674703835205e-68	146.908730890109	AL627171.1	NA	NA	NA	NA	NA	NA	Unknown	0.1
2.70608889452402	0.0990943283445078	18.9672349247706	3.86159560390639e-58	3.7276218788729e-57	121.401028666644	AC009090.6	NA	NA	NA	NA	NA	NA	Unknown	0.1
2.70566174988555	-1.86882270885843	18.2193112231347	7.61914736270371e-55	6.57238304418028e-54	113.90800483286	AC004837.4	NA	NA	NA	NA	NA	NA	Unknown	0.1
2.70480863796775	-2.09465751861657	23.5495274308786	2.45194068743546e-78	5.70377677946053e-77	167.878098161431	AC104118.1	NA	NA	NA	NA	NA	NA	Unknown	0.1
2.70024948415757	-0.837666492983442	17.7565006246961	8.21019122503184e-53	6.58206855837299e-52	109.20820450741	AC068831.6	NA	NA	NA	NA	NA	NA	Unknown	0.1
2.6985668593661	-1.46475841751312	19.6183522801365	5.14328141850491e-61	5.81539150028563e-60	128.072450848432	AC135178.4	NA	NA	NA	NA	NA	NA	Unknown	0.1
2.69818767895664	-0.268313919160677	23.4233814043782	8.73105264596223e-78	1.95108089836542e-76	166.570453704086	Z68871.1	NA	NA	NA	NA	NA	NA	Unknown	0.1
2.69689827050542	-0.678476515480659	25.520662614682	6.85528786606803e-87	2.04792704883169e-85	187.510532544283	AC004492.1	NA	NA	NA	NA	NA	NA	Unknown	0.1
2.69475949340492	-1.76678545912989	14.1275256332782	3.05605477586996e-37	1.45521534461727e-36	73.5072927874953	AL592430.1	NA	NA	NA	NA	NA	NA	Unknown	0.1
2.69441161929896	-1.9193955982519	19.1583059087352	5.53898311558144e-59	5.5941758299004e-58	123.412886906204	AL137139.2	NA	NA	NA	NA	NA	NA	Unknown	0.1
2.68349627160863	-1.72560867340864	16.0232469317243	2.83944192102853e-45	1.80680183225986e-44	91.9323185302655	AP001029.2	NA	NA	NA	NA	NA	NA	Unknown	0.1
2.68319705065882	-0.405569724744635	22.7052761933422	1.22660982117173e-74	2.36810794046624e-73	159.339963004842	AC008079.1	NA	NA	NA	NA	NA	NA	Unknown	0.1
2.68182508437586	-2.23370802292146	18.0921096629309	2.76123772728779e-54	2.33225972322701e-53	112.631394413841	AC008264.2	NA	NA	NA	NA	NA	NA	Unknown	0.1
2.68024893815308	-0.26681485112355	14.437007586796	1.56479273041876e-38	7.818453818536e-38	76.3982037453686	MIR17HG	NA	NA	NA	NA	NA	NA	Unknown	0.1
2.67600415862693	-2.51213675847636	18.2032063370622	8.96868188105661e-55	7.71306641770868e-54	113.756457004099	LINC02246	NA	NA	NA	NA	NA	NA	Unknown	0.1
2.6661249635299	-0.190475284705872	20.3566455908582	2.80180059052844e-64	3.58176129545934e-63	135.519245471821	PEG13	NA	NA	NA	NA	NA	NA	Unknown	0.1
2.66096456214269	-1.74116492936573	19.9756977424949	1.35419468628237e-62	1.63540617858271e-61	131.707033503008	AC006160.1	NA	NA	NA	NA	NA	NA	Unknown	0.1
2.64130724880134	-2.08209123344454	18.8099859497912	1.90732679949753e-57	1.78646648745016e-56	119.887026191095	AC007785.3	NA	NA	NA	NA	NA	NA	Unknown	0.1
2.63978750072502	-2.26726935863778	18.2322190413394	6.68557558580623e-55	5.80234358180981e-54	114.045733826526	AL121938.1	NA	NA	NA	NA	NA	NA	Unknown	0.1
2.63789442509518	-2.27946287724059	18.5102923326335	3.99256490069243e-56	3.57441614768615e-55	116.85729304323	AL358472.5	NA	NA	NA	NA	NA	NA	Unknown	0.1
2.6337689305292	-2.07486099286661	20.887905058897	1.25638627098948e-66	1.7393288961308e-65	140.974632916938	AC090948.2	NA	NA	NA	NA	NA	NA	Unknown	0.1
2.63171494587764	-1.75801931095703	11.779372774252	8.26718747255924e-28	2.85429173322666e-27	51.9010023767494	AC092683.1	NA	NA	NA	NA	NA	NA	Unknown	0.1
2.63099576799065	-1.91216331221229	19.1825942797179	4.32706885801344e-59	4.41734583418782e-58	123.660591757507	AC092171.1	NA	NA	NA	NA	NA	NA	Unknown	0.1
2.63081973505039	-1.83912442011362	17.6510689316243	2.37941391368793e-52	1.86540792459844e-51	108.17957643115	AC005332.1	NA	NA	NA	NA	NA	NA	Unknown	0.1
2.62879101462178	-2.1131257340912	24.3824951781983	5.74368036121814e-82	1.42987411097694e-80	176.219513193087	AC006064.2	NA	NA	NA	NA	NA	NA	Unknown	0.1
2.62576023146864	-0.208598671764208	19.0781261344738	1.25135845566497e-58	1.24173262139063e-57	122.53786958097	AC122129.1	NA	NA	NA	NA	NA	NA	Unknown	0.1
2.62300654524976	-1.90239873458488	19.0184150245488	2.29572625890487e-58	2.25441907362353e-57	121.99341990627	AC009950.1	7.27795551012029e-14	1.58866711857959	0.28	0.098	8.48609612480026e-10	B lineage	B lineage	1
2.62212598942031	-1.73229293527314	15.8296645255534	1.93032564263722e-44	1.19874489579966e-43	90.0218941478893	AC024267.4	NA	NA	NA	NA	NA	NA	Unknown	0.1
2.61814267467143	-2.18100165062801	18.4374231060111	8.35869806898719e-56	7.36707612415703e-55	116.09987543319	AC007637.1	NA	NA	NA	NA	NA	NA	Unknown	0.1
2.60950609405554	-1.87885455295314	9.38747543226191	4.19688874480791e-19	1.08083214680262e-18	32.0153194814202	AL079301.1	NA	NA	NA	NA	NA	NA	Unknown	0.1
2.60732547625836	-2.31677725465385	17.5347414968586	7.68982688327461e-52	5.94652008030882e-51	107.014172578794	LINC02328	NA	NA	NA	NA	NA	NA	Unknown	0.1
2.60331191322294	-2.44295210018201	14.7701304751656	6.24113156444244e-40	3.29225490332484e-39	79.6909648306297	LINC02367	NA	NA	NA	NA	NA	NA	Unknown	0.1
2.60091065174662	-0.624811435758486	16.9580906391307	2.53434770506213e-49	1.81170750301419e-48	101.176627022224	LINC01197	NA	NA	NA	NA	NA	NA	Unknown	0.1
2.58320369252063	-0.750210010287506	19.3639479863525	6.84358973142186e-60	7.19337320658342e-59	125.46488372198	AP003065.1	NA	NA	NA	NA	NA	NA	Unknown	0.1
2.5820456715746	-2.30624841437513	13.6647971807055	2.49460324090999e-35	1.1027545167761e-34	69.1390141167678	AC023480.1	NA	NA	NA	NA	NA	NA	Unknown	0.1
2.58204037767537	0.267745727762044	13.272654840145	9.97308960148306e-34	4.19313011689021e-33	65.3420270922995	AATBC	NA	NA	NA	NA	NA	NA	Unknown	0.1
2.58203836558859	1.67813314804165	15.8553651641132	1.49711149744064e-44	9.33802731810229e-44	90.1109407980627	LINC00894	NA	NA	NA	NA	NA	NA	Unknown	0.1
2.57889367035245	-1.82349603384724	14.3646097727947	3.14204908547996e-38	1.54811376815835e-37	75.7625375312551	AL117335.1	NA	NA	NA	NA	NA	NA	Unknown	0.1
2.57869100980093	-1.75689279684701	9.06091232370587	5.24608609510151e-18	1.29689828727335e-17	29.5120870474388	AC018816.1	NA	NA	NA	NA	NA	NA	Unknown	0.1
2.57168359491812	-1.41423487485602	27.4267010867109	5.07499830775668e-95	2.21582233806361e-93	206.207402084207	AL022157.1	NA	NA	NA	NA	NA	NA	Unknown	0.1
2.57151428378515	-2.62429197079127	17.2416115392681	1.47064819782689e-50	1.09545920877499e-49	104.082572829888	AC021086.1	NA	NA	NA	NA	NA	NA	Unknown	0.1
2.56975491860628	0.578145155885828	28.78730987569	1.00148078669272e-100	5.80041320945704e-99	219.290064384861	AC087854.1	NA	NA	NA	NA	NA	NA	Unknown	0.1
2.56430291286409	-1.1443907803042	22.3919243500731	2.92380004052662e-73	5.21870724214751e-72	156.197626718384	AL158163.1	NA	NA	NA	NA	NA	NA	Unknown	0.1
2.56318293822334	-0.603417777825749	20.7726054918845	4.06130494325592e-66	5.5681079366958e-65	139.767110680572	AL359878.1	NA	NA	NA	NA	NA	NA	Unknown	0.1
2.56165241775317	-2.52082528629852	18.4193352411726	1.00409007161313e-55	8.82231462302809e-55	115.941674818034	AC138627.1	NA	NA	NA	NA	NA	NA	Unknown	0.1
2.55897875809787	-1.59707133768467	19.0170667024477	2.32739679714832e-58	2.26981172175496e-57	121.972547414607	AC009554.2	NA	NA	NA	NA	NA	NA	Unknown	0.1
2.55877084984741	-0.39317467339335	17.4297326716574	2.21508235275125e-51	1.69444844126901e-50	105.898401702074	LINC01572	2.14881371545092e-06	1.19411746481691	0.125	0.026	0.0250551679221578	neutrophil	neutrophil	1
2.5573265654456	0.762868416546314	20.2406535922682	9.12565638695763e-64	1.14090805401699e-62	134.300483748143	AL451123.1	NA	NA	NA	NA	NA	NA	Unknown	0.1
2.55722971931775	0.131795340853712	22.5788926241461	4.40490812745517e-74	8.01354440110115e-73	158.041628555052	AC137932.1	NA	NA	NA	NA	NA	NA	Unknown	0.1
2.55518888287196	-1.38677947479599	6.83098428736197	3.03538982379126e-11	5.77762328633105e-11	14.1455509892348	FAM106A	NA	NA	NA	NA	NA	NA	Unknown	0.1
2.55417283827458	-1.33037208973541	15.6549430281344	1.08359407862586e-43	6.55701491501107e-43	88.2908008488204	AC024588.1	NA	NA	NA	NA	NA	NA	Unknown	0.1
2.55103651353839	-1.14729923891328	19.4175388220671	3.96777640387906e-60	4.2016975500779e-59	126.02517611564	AC025178.1	NA	NA	NA	NA	NA	NA	Unknown	0.1
2.54648305473559	-2.27437405384843	15.585570134936	2.14676199838793e-43	1.28533977878164e-42	87.6345913560868	AC036103.1	NA	NA	NA	NA	NA	NA	Unknown	0.1
2.5458594844251	-1.35533257780083	16.7528577675709	1.97988745843156e-48	1.38397059286423e-47	99.1662332764151	AC067852.3	NA	NA	NA	NA	NA	NA	Unknown	0.1
2.54080975659721	-2.24850154549428	15.9963214438262	3.7080920398247e-45	2.33857004644944e-44	91.6781706896023	AC092903.2	NA	NA	NA	NA	NA	NA	Unknown	0.1
2.53952226211291	-2.61457589152297	18.9595320253617	4.17594470857712e-58	4.01740036709894e-57	121.410916349433	AC097641.2	NA	NA	NA	NA	NA	NA	Unknown	0.1
2.5367468092525	-1.36353649145756	16.8205223410349	1.00579624916738e-48	7.10062128143537e-48	99.8404089844924	AL157935.1	NA	NA	NA	NA	NA	NA	Unknown	0.1
2.53560761388361	4.17725174256855	11.8524815705781	4.31599935262962e-28	1.5103336822149e-27	52.2645856180955	MIR99AHG	NA	NA	NA	NA	NA	NA	Unknown	0.1
2.53558330654421	-1.85833409101255	25.7940532808112	4.57733240377049e-88	1.41200753933703e-86	190.229873853049	AC007292.2	NA	NA	NA	NA	NA	NA	Unknown	0.1
2.53211244603866	-2.48222105521366	20.084850415598	4.4576726816272e-63	5.52439959408645e-62	132.821916208483	AP000223.1	NA	NA	NA	NA	NA	NA	Unknown	0.1
2.53208965964104	-1.2070053039204	23.7196849536442	4.42817576220435e-79	1.03860849695338e-77	169.573272997453	AC009053.3	NA	NA	NA	NA	NA	NA	Unknown	0.1
2.52948928691982	-0.650920337181846	17.7544112339355	8.38522495609035e-53	6.70345589447448e-52	109.176281854965	AL353804.1	NA	NA	NA	NA	NA	NA	Unknown	0.1
2.51810035265038	-1.888501227771	17.3706943381409	4.0136605521221e-51	3.03753830584601e-50	105.364144316066	AC010327.8	NA	NA	NA	NA	NA	NA	Unknown	0.1
2.51800529400603	-2.26225987210583	18.9940733111589	2.93994686191581e-58	2.84763453724132e-57	121.754532788846	AL139288.1	NA	NA	NA	NA	NA	NA	Unknown	0.1
2.51734773890392	-2.02616327219679	20.6422281333877	1.53084893061317e-65	2.01136540050008e-64	138.480211886262	AC090948.1	1.05651194843806e-28	3.40065448295645	0.124	0.013	1.23189293187878e-24	NK/T	NK/T	1
2.51728740036702	-1.04355889133635	17.6849026034162	1.69127067991471e-52	1.33699893860667e-51	108.49514124517	AL049779.4	NA	NA	NA	NA	NA	NA	Unknown	0.1
2.50897643523738	-2.51014595648426	17.2666723439323	1.14305587727894e-50	8.53682257820432e-50	104.332775506128	AC018695.4	NA	NA	NA	NA	NA	NA	Unknown	0.1
2.50770514423947	-1.80710475269362	19.3202271105856	1.06757841918331e-59	1.10981229071144e-58	125.053918535289	U52111.1	NA	NA	NA	NA	NA	NA	Unknown	0.1
2.50313483843804	-2.06526251370127	17.1696522974846	3.03122698470057e-50	2.24026619338027e-49	103.342697199772	LINC01426	NA	NA	NA	NA	NA	NA	Unknown	0.1
2.49751686138017	-2.0070194617465	13.7993169134219	6.9749271719707e-36	3.17225053109821e-35	70.399616817824	AC009242.1	NA	NA	NA	NA	NA	NA	Unknown	0.1
2.49751618704148	0.901350399695713	20.8058846447404	2.89458837932711e-66	3.98778729151958e-65	140.039908849561	AL049840.2	NA	NA	NA	NA	NA	NA	Unknown	0.1
2.49085973982089	-2.47594675926688	16.083200014307	1.56664488198369e-45	1.01048594887948e-44	92.5392591506919	AC018752.1	NA	NA	NA	NA	NA	NA	Unknown	0.1
2.49075738519996	-0.363313934369236	21.642585717646	5.8463253437125e-70	9.32127602553713e-69	148.583654552284	AL023882.1	NA	NA	NA	NA	NA	NA	Unknown	0.1
2.48901712699826	-1.64260165322435	21.2387276127937	3.54290077652142e-68	5.12997571620805e-67	144.530136369	AC074138.1	NA	NA	NA	NA	NA	NA	Unknown	0.1
2.48580007081922	-2.23126086523407	17.7029576474624	1.40955441490965e-52	1.11740654455687e-51	108.710598169352	AC090948.3	NA	NA	NA	NA	NA	NA	Unknown	0.1
2.48067910134731	-1.8833970961745	16.9691595193841	2.26809832564571e-49	1.62958558181836e-48	101.342191137279	AC069547.2	NA	NA	NA	NA	NA	NA	Unknown	0.1
2.47936168157173	-1.28605696124255	16.4866480329622	2.82918651464685e-47	1.92547513874527e-46	96.5134392967138	SCAT2	NA	NA	NA	NA	NA	NA	Unknown	0.1
2.47622057770386	-2.27065677200072	17.8140436724344	4.5918550333515e-53	3.72333845275758e-52	109.826818225242	AL138955.1	NA	NA	NA	NA	NA	NA	Unknown	0.1
2.47095256988638	-1.0121592300639	23.8190288463749	1.63175486772469e-79	3.8915296761367e-78	170.566144412581	AL049828.1	NA	NA	NA	NA	NA	NA	Unknown	0.1
2.4695766492562	-2.38498556926288	13.1547731421274	2.99797225674122e-33	1.24937522241286e-32	64.3598067823924	AL031663.3	NA	NA	NA	NA	NA	NA	Unknown	0.1
2.46781003148309	-0.849589383599979	17.3173684715558	6.86437656504143e-51	5.18114380095414e-50	104.783847548777	LINC02649	NA	NA	NA	NA	NA	NA	Unknown	0.1
2.4657720952592	2.30812625989703	18.6722487692919	7.72103944134957e-57	7.02317626107374e-56	118.314238063399	Z83843.1	NA	NA	NA	NA	NA	NA	Unknown	0.1
